user_id,purchase_date,purchase_amount
38,2021-10-01,264.26
17,2021-11-03,196.08
1,2021-03-27,15.85
42,2020-05-18,533.4
15,2021-11-19,534.04
38,2020-01-19,164.42
7,2021-07-28,693.93
19,2020-11-24,34.28
35,2021-07-18,368.2
24,2020-09-03,535.31
21,2021-03-11,805.78
38,2021-05-20,514.11
26,2020-07-19,862.78
18,2020-06-17,697.56
0,2021-12-21,293.85
2,2021-11-30,655.68
19,2021-07-29,217.46
15,2021-03-23,583.86
48,2020-08-15,93.14
22,2020-12-16,482.3
11,2020-08-18,434.76
39,2020-04-02,860.26
3,2020-03-28,757.0
9,2021-07-23,324.39
16,2021-11-11,616.68
31,2020-04-30,650.69
15,2020-11-01,383.87
1,2021-02-08,21.05
25,2020-12-18,538.01
6,2021-05-02,853.88
34,2021-08-05,631.46
5,2020-04-14,638.85
46,2021-07-01,837.41
39,2020-03-28,566.41
45,2021-05-16,469.83
22,2020-12-12,760.41
6,2021-09-12,722.66
11,2021-07-11,824.53
35,2021-01-13,22.27
19,2020-05-28,905.48
46,2020-08-13,590.63
43,2020-01-18,450.89
8,2021-08-11,925.35
47,2020-01-02,363.71
23,2020-08-21,561.02
21,2021-08-09,725.1
31,2020-12-20,84.99
44,2021-06-07,274.23
23,2020-02-08,33.83
26,2020-11-26,390.15
45,2020-07-29,825.74
47,2020-05-30,144.75
13,2020-03-24,284.13
25,2020-11-22,423.25
3,2021-01-02,288.68
47,2020-12-13,80.5
31,2020-06-22,559.1
0,2021-10-02,565.04
13,2020-07-17,10.42
10,2020-02-09,34.18
41,2020-11-09,447.03
49,2021-01-20,626.18
0,2021-09-23,503.66
29,2021-01-11,288.5
14,2020-08-13,472.71
26,2020-01-30,833.88
25,2021-12-05,498.13
17,2021-06-30,506.88
29,2020-11-01,795.54
7,2021-07-09,629.76
24,2020-03-25,402.07
29,2020-09-10,914.86
13,2021-09-11,414.9
31,2021-05-01,763.54
4,2021-01-12,746.44
8,2020-12-09,100.8
24,2021-12-18,239.1
45,2021-09-08,966.33
22,2020-10-24,99.62
23,2020-06-08,786.45
40,2020-12-28,923.47
12,2020-08-15,236.87
27,2021-12-23,775.95
36,2020-05-20,684.78
6,2021-07-08,184.87
24,2021-03-23,715.91
30,2020-10-02,387.2
35,2020-08-17,948.1
26,2021-06-14,387.59
19,2021-12-10,348.26
16,2021-10-20,0.67
13,2020-01-30,695.49
36,2020-02-19,668.64
32,2021-05-03,644.26
14,2021-08-12,589.11
8,2021-09-05,998.44
48,2021-01-02,895.29
46,2021-08-31,26.19
22,2020-11-05,862.24
17,2021-10-21,119.15
22,2021-04-30,285.79
3,2020-03-03,455.35
37,2020-07-06,791.48
42,2021-07-13,870.15
39,2021-09-03,516.87
18,2021-05-15,903.53
9,2021-01-25,247.94
14,2020-05-04,551.19
47,2020-09-02,677.91
9,2020-02-19,658.15
38,2020-11-12,57.62
0,2020-12-29,57.09
1,2020-03-08,408.38
28,2020-01-14,387.26
34,2021-10-26,995.16
33,2020-10-07,40.91
16,2020-01-29,411.08
29,2020-01-30,537.97
29,2021-07-24,900.43
36,2021-04-23,945.59
46,2021-04-16,118.91
19,2020-02-04,495.06
24,2020-05-25,133.68
27,2021-12-10,267.43
42,2020-12-20,901.77
29,2021-02-10,570.76
47,2021-05-24,550.91
39,2021-02-25,283.75
45,2021-02-27,833.6
14,2020-02-02,52.89
27,2021-05-19,350.5
31,2021-05-15,120.88
27,2021-01-22,237.3
10,2020-02-07,834.76
6,2021-04-24,354.03
10,2021-04-02,668.49
33,2021-02-21,733.95
46,2021-11-01,693.74
24,2020-05-01,91.74
20,2021-04-12,154.14
11,2021-02-03,358.46
5,2021-09-22,55.65
26,2021-12-18,935.13
1,2020-04-13,476.64
34,2021-01-04,904.59
11,2021-06-21,922.95
20,2021-05-26,539.01
18,2020-11-24,693.65
47,2020-05-02,394.17
3,2021-03-11,584.86
14,2020-09-07,393.79
33,2021-05-31,163.66
32,2020-10-10,821.83
48,2020-01-24,856.57
36,2020-09-25,709.28
17,2020-10-24,951.74
48,2021-06-08,976.39
7,2021-07-22,513.45
44,2021-08-26,432.25
21,2021-12-12,63.89
17,2020-12-06,757.24
17,2020-10-28,306.34
8,2020-01-22,508.05
24,2020-04-29,451.85
44,2021-10-01,177.91
49,2020-01-26,555.96
31,2020-05-28,770.01
12,2021-03-08,361.57
13,2021-01-16,455.41
12,2020-12-01,526.79
37,2020-07-08,226.87
10,2021-03-07,132.98
17,2020-08-13,151.23
7,2021-05-26,161.96
29,2021-08-07,432.17
26,2020-12-14,245.26
47,2021-03-02,759.18
3,2020-12-21,120.92
15,2020-12-26,810.34
9,2021-06-15,398.78
24,2021-04-18,790.76
29,2020-07-12,69.95
36,2020-12-02,94.22
2,2021-03-29,562.59
16,2021-11-14,781.42
48,2021-01-17,156.59
2,2021-08-16,502.74
8,2021-06-27,526.49
12,2020-06-21,389.04
40,2021-06-18,20.19
18,2020-07-01,210.1
20,2021-03-22,874.44
6,2020-01-29,960.55
24,2021-03-17,694.54
36,2021-01-01,34.13
21,2021-12-18,616.7
45,2020-01-29,177.46
32,2021-05-20,983.4
14,2020-09-02,679.55
26,2021-07-25,79.8
26,2021-04-13,441.89
23,2020-10-05,454.43
28,2020-06-13,699.24
28,2021-09-05,718.19
45,2020-10-20,94.59
31,2021-12-01,430.22
45,2021-05-20,722.23
16,2020-12-17,198.63
26,2020-10-31,68.79
11,2021-09-02,600.21
2,2020-08-25,73.73
45,2021-03-23,146.18
14,2021-06-09,404.28
37,2021-08-31,786.22
31,2021-07-14,607.93
2,2020-08-06,533.56
9,2020-07-25,832.19
6,2021-09-24,856.13
32,2021-06-14,766.52
45,2020-05-30,759.37
12,2020-04-21,99.58
47,2021-04-01,910.26
1,2020-07-31,520.52
45,2020-12-21,181.49
18,2020-12-16,442.56
36,2020-12-02,328.57
8,2021-02-04,475.47
27,2020-12-14,28.5
14,2021-11-05,22.05
24,2020-05-05,748.54
5,2020-02-23,145.49
27,2020-07-12,187.76
38,2021-07-24,798.33
33,2020-06-09,185.43
7,2021-02-13,906.15
36,2021-12-01,756.39
1,2021-10-19,699.38
28,2020-07-02,956.44
3,2021-11-25,804.58
16,2020-04-09,713.45
24,2021-03-19,173.71
42,2020-11-26,903.04
45,2021-08-22,591.97
32,2020-05-03,94.52
23,2021-11-14,39.44
33,2020-04-18,778.6
16,2021-07-03,266.55
15,2021-07-22,586.76
33,2021-06-23,502.13
0,2021-02-12,765.91
42,2020-10-03,968.26
37,2020-05-22,572.57
2,2021-12-03,773.67
11,2021-01-20,655.43
35,2021-10-24,750.01
48,2020-04-09,704.5
15,2020-07-11,334.93
45,2021-01-03,90.33
32,2020-12-07,371.12
26,2020-03-09,892.4
2,2020-07-03,161.93
41,2020-12-21,383.72
16,2020-12-14,726.48
24,2020-05-13,742.98
7,2020-02-21,158.08
18,2021-05-13,529.09
28,2020-05-27,854.33
11,2021-11-18,281.54
13,2021-03-19,110.03
22,2020-06-20,613.94
10,2021-09-23,382.6
29,2021-03-17,701.0
46,2021-07-13,313.24
6,2020-04-07,749.31
28,2021-06-24,865.65
23,2020-05-14,546.3
39,2021-08-25,70.58
34,2021-04-10,97.78
46,2020-10-10,601.28
49,2021-04-19,77.19
38,2020-03-15,68.22
36,2021-08-23,421.81
7,2020-04-16,400.79
45,2021-08-23,501.84
46,2021-06-30,774.54
20,2021-11-21,236.77
29,2021-08-14,373.65
29,2021-05-05,420.06
19,2020-09-09,870.87
17,2021-03-03,361.12
1,2020-07-03,648.98
15,2020-01-03,296.18
23,2021-04-07,380.08
10,2021-09-14,810.09
14,2020-08-15,341.25
41,2021-08-02,961.94
42,2021-07-28,813.63
7,2020-12-12,549.43
49,2020-06-12,870.28
37,2020-04-10,542.15
1,2021-07-27,688.84
37,2021-05-29,612.83
19,2021-11-11,108.53
1,2021-11-29,555.24
9,2020-02-18,965.11
45,2021-05-21,169.96
47,2020-10-15,287.62
22,2020-04-10,203.87
17,2021-09-11,272.18
22,2020-02-04,341.76
12,2021-06-27,476.98
49,2021-08-23,856.55
38,2020-09-18,702.38
42,2020-03-09,26.36
30,2020-12-06,475.99
23,2020-01-03,930.63
36,2021-09-12,493.88
11,2021-01-13,470.57
45,2021-09-25,254.22
22,2020-02-20,769.93
13,2020-06-20,376.94
13,2021-01-24,481.79
20,2020-09-05,81.55
24,2021-01-12,226.58
1,2021-01-06,507.38
36,2020-02-15,828.41
11,2021-09-24,162.99
46,2021-12-12,782.51
27,2020-03-18,990.86
21,2021-11-14,659.29
31,2020-06-03,232.75
1,2021-06-19,747.34
6,2021-05-27,447.89
46,2020-05-05,418.7
47,2021-12-16,930.85
34,2020-06-22,646.66
20,2020-06-28,561.36
9,2020-08-25,416.49
5,2021-07-02,257.66
13,2021-12-26,501.69
0,2020-02-21,20.41
20,2020-04-07,953.84
19,2021-04-04,408.74
35,2020-03-17,577.77
35,2020-08-28,446.94
0,2020-05-08,834.63
32,2020-02-28,852.01
18,2020-09-21,662.66
7,2021-02-13,442.13
30,2021-04-10,916.35
33,2021-02-12,476.02
49,2021-01-18,22.01
21,2020-03-18,160.3
48,2020-07-19,744.9
14,2021-01-14,990.46
29,2020-12-06,871.6
35,2020-10-25,423.98
32,2020-02-15,419.02
41,2021-07-12,293.27
10,2021-02-25,529.85
34,2020-06-06,467.16
23,2021-02-16,910.96
47,2021-10-27,324.7
15,2020-01-29,990.23
9,2020-02-10,528.44
44,2021-11-09,508.02
21,2020-02-26,251.38
1,2021-10-05,51.3
19,2021-04-19,641.65
41,2020-01-12,861.11
21,2021-07-31,758.33
33,2020-03-25,486.71
24,2020-06-07,736.17
36,2020-08-31,770.7
33,2020-04-15,970.81
44,2020-10-06,123.35
35,2020-02-11,121.87
1,2021-07-20,181.1
43,2021-10-18,758.25
40,2020-01-20,218.13
6,2021-06-16,922.27
6,2021-02-08,444.39
42,2020-04-11,306.29
2,2021-12-27,475.21
31,2020-10-21,746.1
28,2020-04-12,147.44
45,2020-10-10,790.02
43,2021-06-14,387.9
48,2020-05-13,842.01
7,2021-08-27,683.92
23,2021-10-31,665.17
11,2021-03-28,878.64
27,2020-11-27,36.49
12,2020-06-11,641.41
38,2021-10-07,89.97
42,2021-04-05,109.15
30,2020-02-04,212.11
28,2020-04-24,373.72
48,2020-01-02,43.45
28,2021-04-21,584.28
38,2021-09-30,126.09
46,2021-06-07,854.87
19,2020-11-18,33.19
19,2021-09-01,280.07
7,2021-11-20,829.79
24,2020-05-19,773.25
14,2020-07-30,253.67
31,2021-02-23,579.52
43,2021-11-29,752.9
21,2021-10-10,599.58
18,2020-08-09,348.61
18,2021-07-18,735.54
21,2021-05-22,130.17
39,2021-06-04,124.14
14,2020-09-24,631.54
37,2020-02-25,353.92
22,2021-09-06,782.18
16,2021-10-06,328.06
31,2020-12-06,838.68
25,2020-03-13,399.68
14,2020-08-26,547.21
32,2020-09-08,366.38
21,2020-06-28,139.58
30,2021-06-27,3.44
33,2021-11-14,11.21
18,2021-11-13,188.34
27,2021-08-24,337.63
26,2020-06-27,160.96
7,2021-10-17,525.2
36,2021-07-28,843.3
13,2020-11-03,793.03
29,2020-09-18,830.52
24,2020-08-11,481.19
10,2021-11-13,11.58
1,2020-08-29,632.28
31,2020-09-22,484.17
16,2020-03-24,75.04
12,2021-02-12,48.55
33,2020-10-20,13.66
11,2021-02-03,307.87
9,2020-08-18,584.32
27,2020-09-19,761.12
5,2020-10-30,718.39
42,2020-02-26,388.67
1,2021-06-23,845.6
33,2021-08-06,483.76
7,2021-01-31,227.95
4,2021-08-01,556.33
46,2020-06-14,234.41
14,2021-03-24,983.45
40,2020-08-21,390.15
49,2020-04-23,711.33
31,2020-05-04,362.07
11,2020-11-28,574.27
45,2020-07-02,793.66
29,2020-03-20,896.5
38,2021-11-23,685.0
19,2021-10-21,693.96
5,2020-10-02,435.74
0,2020-07-04,22.82
13,2021-03-25,576.31
28,2021-10-01,652.7
34,2021-04-20,843.79
24,2021-04-08,263.26
26,2020-12-30,484.23
7,2020-08-03,118.22
31,2020-11-15,115.96
21,2020-10-21,240.5
49,2021-10-13,615.63
32,2020-06-10,327.35
2,2021-06-04,968.0
15,2021-10-19,216.73
33,2021-02-09,111.27
0,2021-11-16,648.28
7,2021-09-26,466.12
15,2020-03-10,855.24
5,2020-11-14,108.33
2,2021-11-29,687.66
0,2021-08-18,886.94
8,2021-08-20,738.93
47,2021-10-12,208.36
40,2020-03-15,272.94
13,2021-09-22,193.09
34,2020-03-11,486.67
12,2020-03-10,797.06
5,2020-11-07,619.12
37,2020-11-15,823.85
35,2021-08-29,616.8
23,2020-07-18,427.96
33,2020-12-26,289.34
45,2020-02-06,533.74
28,2021-11-17,531.88
24,2020-08-02,805.41
20,2020-11-15,479.69
36,2021-09-11,560.77
35,2020-01-23,654.28
10,2021-07-19,584.42
15,2021-12-15,905.75
9,2020-04-01,863.67
21,2020-03-09,876.42
12,2021-01-09,955.63
5,2021-08-11,168.04
7,2020-10-12,68.18
33,2021-11-01,316.34
31,2021-12-06,675.78
27,2021-12-29,246.37
31,2021-06-16,248.24
25,2021-01-17,788.69
16,2021-08-22,264.01
18,2020-04-22,350.19
12,2020-04-19,144.35
23,2021-01-15,848.64
6,2020-07-19,142.72
43,2021-01-12,478.0
5,2020-05-19,806.32
14,2020-10-24,175.1
4,2020-03-30,482.17
21,2020-11-18,479.65
12,2021-03-29,561.79
6,2021-04-27,69.29
45,2021-04-21,155.37
5,2020-11-20,520.48
5,2021-05-08,651.76
26,2020-12-23,655.89
4,2021-11-17,645.68
42,2020-07-17,11.12
46,2020-07-21,41.52
30,2020-02-10,10.28
11,2020-04-29,724.48
12,2021-07-02,78.22
18,2020-07-04,804.42
32,2020-06-03,281.03
2,2021-04-13,980.87
4,2021-02-19,721.67
19,2021-09-24,636.0
4,2021-03-29,206.34
26,2020-04-03,904.05
28,2021-05-16,257.64
41,2021-05-21,755.28
15,2020-03-25,614.59
7,2020-07-26,641.55
41,2020-05-17,187.38
28,2021-12-05,201.79
38,2020-11-02,448.18
23,2020-04-05,273.19
19,2021-05-12,345.67
39,2020-09-05,473.46
16,2020-11-10,239.26
10,2020-07-02,885.39
25,2020-11-17,379.69
0,2021-04-23,532.13
43,2020-12-14,196.22
49,2021-12-06,106.64
7,2020-08-05,115.36
6,2021-01-30,526.77
1,2020-01-07,556.14
19,2021-05-09,79.38
12,2020-07-30,974.91
33,2020-03-05,501.25
46,2021-06-12,97.26
39,2020-07-25,725.7
10,2021-12-17,152.54
42,2021-02-15,84.28
0,2021-05-14,982.83
41,2021-07-07,489.4
49,2021-10-23,767.21
42,2020-02-11,963.68
35,2020-10-04,34.75
13,2020-04-02,642.13
0,2020-04-19,894.93
32,2021-08-20,800.19
38,2020-12-13,922.84
23,2020-03-12,716.27
0,2020-08-06,116.37
30,2021-10-02,207.55
29,2021-01-06,964.07
19,2020-02-11,408.01
18,2020-01-28,371.06
45,2021-04-22,390.11
21,2021-12-22,239.81
12,2020-11-30,143.43
17,2021-10-19,540.31
0,2020-10-17,425.18
39,2020-11-23,911.31
25,2021-11-03,453.87
14,2021-12-16,39.14
17,2021-01-19,838.95
42,2021-10-09,432.6
48,2021-03-19,987.63
45,2021-10-12,45.2
6,2020-05-05,994.3
43,2021-02-10,184.51
17,2021-03-07,242.42
48,2020-02-07,602.55
7,2021-09-27,246.82
18,2020-10-22,798.81
29,2021-11-01,523.42
6,2020-09-20,60.47
45,2021-03-03,111.11
40,2021-09-15,81.15
33,2020-02-10,845.09
18,2021-10-12,924.28
45,2020-12-25,216.1
21,2021-05-04,691.38
17,2021-06-15,457.41
48,2021-10-03,819.75
7,2020-08-10,353.77
24,2021-06-20,443.81
20,2020-06-28,165.73
16,2020-10-01,356.77
11,2020-04-21,499.92
2,2020-08-30,8.7
26,2020-08-15,87.18
44,2020-10-15,9.25
39,2020-11-13,876.61
6,2020-06-02,819.19
32,2021-10-30,221.58
8,2020-12-17,770.13
16,2021-12-05,438.91
9,2020-05-30,267.38
22,2021-05-15,339.09
2,2021-06-14,662.03
21,2020-05-13,459.46
12,2020-07-11,376.56
45,2020-08-11,122.92
5,2020-12-27,604.82
1,2021-08-25,334.43
44,2021-11-03,89.75
25,2020-11-15,659.73
48,2021-09-14,837.96
5,2021-04-29,670.41
21,2021-10-05,408.64
15,2020-04-19,183.69
38,2021-09-29,735.4
30,2020-04-25,928.28
22,2020-04-02,23.79
33,2020-02-25,43.19
26,2020-01-11,861.64
38,2020-01-03,767.0
32,2021-10-19,773.69
36,2021-03-31,501.5
39,2020-11-06,429.85
30,2021-11-24,399.5
2,2021-08-11,97.62
30,2020-10-02,697.37
43,2020-06-04,215.96
38,2021-10-07,547.23
49,2021-04-17,388.87
12,2021-04-13,270.81
19,2021-07-04,386.13
22,2020-02-19,416.3
37,2020-03-25,707.83
38,2020-05-10,472.81
7,2021-06-19,564.28
14,2021-11-28,738.3
19,2020-11-24,39.97
1,2020-03-03,174.67
21,2021-03-19,686.0
11,2020-07-14,919.66
23,2020-06-26,290.12
16,2021-03-27,155.45
49,2020-03-18,212.65
19,2020-01-25,968.24
43,2021-11-23,195.91
6,2020-02-10,699.18
26,2021-11-23,337.33
46,2020-11-27,597.79
1,2020-06-11,749.45
39,2020-11-15,453.6
41,2021-01-16,675.82
43,2021-12-01,893.61
38,2021-12-22,820.47
46,2020-10-23,342.17
5,2021-09-30,336.14
9,2020-01-09,600.48
4,2021-04-26,937.56
31,2020-07-05,657.79
23,2020-06-21,77.94
5,2020-05-08,534.2
29,2020-01-21,501.0
40,2021-04-09,499.39
22,2020-04-08,388.89
49,2020-03-19,701.61
1,2021-01-13,429.09
25,2020-02-20,219.59
32,2020-06-03,338.4
0,2021-12-08,160.23
6,2020-09-10,945.12
44,2020-07-20,181.7
24,2021-07-06,304.37
35,2021-01-19,165.37
42,2021-06-24,847.52
17,2021-05-15,664.74
33,2020-03-21,955.9
43,2021-01-31,148.63
4,2021-10-29,146.33
35,2020-07-22,606.3
21,2021-12-02,387.5
30,2020-08-24,176.67
28,2020-04-06,457.57
37,2021-05-30,792.76
3,2021-07-16,701.44
2,2020-12-14,918.66
46,2020-04-05,13.71
41,2020-02-23,763.44
16,2021-08-26,180.61
20,2020-04-14,999.28
25,2021-12-05,600.35
6,2020-07-13,211.27
7,2020-03-06,712.17
45,2020-05-23,342.22
39,2020-01-07,934.87
23,2020-11-26,54.53
40,2020-09-23,569.56
28,2020-05-13,710.31
7,2021-12-18,908.09
3,2021-04-13,355.64
8,2020-11-08,544.01
13,2020-07-26,446.7
0,2020-03-21,970.6
13,2020-10-25,895.87
17,2020-05-02,580.53
0,2020-06-28,896.65
45,2021-11-14,617.21
15,2021-09-22,44.53
47,2021-05-18,906.56
30,2021-01-16,737.02
5,2021-12-21,634.88
17,2020-04-28,786.35
37,2020-09-03,701.67
22,2020-08-25,544.84
2,2020-07-20,108.88
14,2020-04-29,646.74
43,2020-04-17,601.6
46,2020-12-23,361.7
21,2020-07-25,648.42
14,2021-01-05,325.12
0,2020-04-19,995.43
17,2021-01-09,875.62
11,2021-10-25,613.74
9,2021-07-06,825.3
30,2020-04-08,526.59
11,2021-08-28,794.94
32,2021-10-28,133.13
28,2020-08-26,197.75
36,2020-08-09,802.17
13,2020-01-08,528.53
5,2020-07-13,580.39
12,2020-04-27,621.06
35,2021-02-19,423.24
3,2021-09-07,708.22
26,2020-07-25,188.55
35,2020-09-07,256.68
7,2021-01-01,369.42
30,2020-02-05,542.56
23,2021-10-17,830.4
6,2021-03-26,33.72
14,2021-12-03,347.99
2,2021-05-09,579.81
33,2020-04-17,578.23
4,2021-08-01,491.46
34,2020-01-13,359.05
14,2021-10-31,453.72
11,2021-11-11,292.24
27,2020-07-11,297.43
30,2021-03-03,115.56
6,2021-09-12,598.72
21,2021-08-23,193.73
34,2021-11-08,673.94
27,2021-07-04,373.58
3,2020-06-17,709.59
14,2021-08-30,273.89
14,2020-04-11,874.67
27,2020-08-19,269.94
20,2020-10-14,126.71
13,2020-11-11,239.97
47,2021-04-12,861.01
18,2020-09-20,435.03
5,2020-06-19,484.01
36,2021-05-19,333.03
41,2020-11-14,261.71
6,2020-01-18,142.84
35,2020-01-04,189.46
3,2021-08-01,802.25
39,2021-04-03,159.06
24,2021-10-25,810.08
7,2021-06-22,275.81
21,2020-07-08,43.19
15,2020-10-28,898.34
24,2021-09-01,904.99
32,2020-01-04,663.27
33,2020-04-06,994.76
7,2020-12-09,946.14
16,2020-07-19,890.28
10,2021-06-02,42.96
28,2020-03-30,976.72
8,2020-03-28,757.59
14,2021-06-07,561.34
17,2020-04-03,554.59
40,2021-07-06,930.42
7,2020-09-11,800.34
1,2020-04-07,398.82
5,2020-11-24,696.81
34,2021-11-30,549.72
32,2020-01-10,945.43
49,2021-07-26,258.39
4,2021-12-03,499.77
7,2020-04-26,609.9
3,2021-03-03,40.02
18,2021-03-08,365.05
21,2020-03-20,274.57
24,2021-08-27,593.62
45,2020-12-03,440.89
34,2021-09-08,405.65
36,2021-08-04,903.71
12,2021-11-17,702.56
36,2021-04-02,512.42
36,2020-11-04,395.42
12,2020-09-29,754.65
19,2020-08-22,8.19
30,2021-03-04,845.02
40,2021-11-23,303.61
12,2020-03-16,190.12
0,2020-08-31,648.5
9,2020-05-26,240.98
28,2021-01-25,344.39
49,2021-02-04,944.72
8,2020-09-24,940.38
16,2021-04-30,920.15
29,2020-12-12,95.55
24,2020-06-16,486.77
23,2021-07-19,122.48
5,2021-10-09,252.5
40,2020-03-24,875.87
49,2021-05-17,204.02
33,2020-09-08,96.76
6,2020-07-24,819.85
31,2021-03-15,995.92
11,2021-11-09,204.71
36,2020-08-07,897.09
6,2020-09-03,188.82
3,2020-11-14,759.14
19,2020-02-21,374.97
41,2020-03-12,54.77
8,2020-06-22,383.13
31,2021-11-02,70.8
19,2020-01-12,617.12
46,2020-07-16,659.59
33,2020-01-15,469.67
27,2020-08-20,716.2
34,2021-05-09,993.32
11,2020-05-12,534.89
25,2021-01-07,139.21
21,2020-03-11,735.52
31,2020-04-19,950.5
47,2020-03-01,216.72
16,2021-04-21,47.33
13,2021-09-24,838.63
36,2021-09-21,0.52
7,2020-03-28,865.0
47,2021-05-23,885.08
38,2021-11-07,522.85
49,2021-10-21,986.86
43,2020-02-26,513.15
49,2020-10-20,222.02
33,2020-04-25,584.09
17,2020-05-14,214.42
40,2020-05-04,539.22
26,2021-01-07,374.49
43,2020-09-06,569.19
40,2021-08-04,17.38
4,2020-08-14,585.31
43,2021-09-25,819.22
16,2020-04-05,711.88
31,2021-01-27,837.97
35,2020-01-03,645.45
15,2020-02-22,773.76
29,2021-12-28,377.18
17,2020-07-22,941.02
27,2020-05-10,453.1
7,2020-07-25,49.59
17,2021-08-24,189.21
5,2020-03-03,826.36
11,2021-03-18,542.76
40,2020-10-17,211.24
0,2020-03-03,63.4
33,2021-03-22,187.8
14,2020-11-08,897.93
27,2021-10-12,897.62
19,2020-03-11,505.75
11,2020-12-31,360.33
40,2020-10-24,739.07
35,2021-03-27,414.99
0,2020-09-07,955.23
7,2020-02-10,155.71
21,2021-10-22,5.41
24,2020-03-01,160.38
43,2021-10-09,206.8
23,2021-03-30,991.8
40,2021-08-01,141.22
28,2020-11-02,561.55
5,2020-08-06,965.67
40,2020-01-10,947.77
41,2020-02-23,601.83
47,2020-04-15,303.98
0,2020-04-15,768.31
17,2021-04-16,699.17
2,2021-03-06,891.73
20,2021-06-04,416.56
22,2021-09-19,799.74
5,2020-02-11,482.47
43,2021-09-06,408.76
29,2020-03-14,372.38
29,2020-09-09,604.44
0,2021-10-18,975.22
7,2021-02-19,96.7
22,2021-05-22,224.65
36,2020-09-02,213.34
37,2021-08-21,877.41
20,2021-07-26,523.65
28,2020-04-03,189.83
15,2020-04-24,404.67
47,2020-09-04,475.03
4,2020-03-29,282.27
35,2020-09-12,737.14
44,2020-03-21,323.14
33,2021-09-15,269.44
14,2020-06-20,549.38
42,2020-06-07,943.32
3,2021-10-06,260.18
14,2020-07-16,984.26
39,2021-11-03,947.23
38,2020-06-10,186.33
13,2020-04-14,834.94
31,2021-02-28,402.72
34,2021-02-11,734.48
10,2021-07-14,263.65
33,2021-03-03,401.8
21,2021-10-02,840.67
40,2021-07-01,35.01
47,2021-08-27,979.05
48,2021-04-19,908.93
34,2021-05-12,363.34
39,2020-07-05,543.63
11,2020-07-26,646.13
42,2020-01-10,444.64
1,2021-12-24,310.56
14,2021-11-29,68.0
16,2021-08-27,98.27
24,2021-04-21,983.83
22,2020-12-17,724.8
44,2021-04-11,785.72
15,2021-08-27,171.95
24,2020-02-22,493.0
24,2021-05-19,709.38
14,2020-02-03,309.02
17,2020-05-03,804.79
26,2021-07-25,615.38
38,2021-11-07,583.86
47,2020-10-06,477.09
37,2021-08-05,222.84
1,2021-07-18,618.65
35,2021-05-25,509.67
48,2021-04-20,733.64
43,2021-11-06,108.8
45,2020-01-31,404.57
28,2021-11-02,160.92
0,2021-03-26,198.55
35,2021-01-24,65.74
25,2020-11-06,764.61
9,2020-04-28,729.34
19,2021-01-22,520.9
47,2020-01-29,633.22
43,2021-06-26,121.1
26,2020-06-06,767.83
33,2020-07-30,298.62
25,2021-09-05,675.24
23,2021-06-06,423.01
12,2021-07-19,891.79
25,2021-10-01,215.5
22,2021-04-02,721.3
25,2021-01-27,440.53
45,2020-02-12,467.54
35,2020-02-06,126.21
2,2020-11-17,37.4
13,2020-05-08,744.65
13,2021-02-07,917.59
15,2021-04-20,300.34
28,2021-12-16,656.13
49,2021-03-04,784.63
37,2020-08-21,858.76
46,2021-04-28,327.4
38,2021-07-19,215.77
40,2020-02-18,588.33
18,2021-03-08,686.21
21,2021-05-15,624.45
41,2020-06-14,723.85
11,2021-02-01,586.07
49,2020-08-14,800.68
49,2021-06-10,68.76
4,2020-03-22,927.06
12,2021-07-08,210.87
17,2021-11-29,892.26
21,2020-05-22,296.79
30,2020-01-08,707.09
4,2020-06-26,424.0
21,2021-10-27,356.31
7,2020-07-20,639.95
39,2020-09-24,553.61
35,2021-09-10,611.62
38,2021-03-01,746.52
37,2020-09-30,966.25
38,2021-04-04,968.33
1,2020-04-21,99.33
5,2021-07-12,465.69
14,2021-07-17,668.55
48,2021-01-02,550.85
39,2020-12-16,198.61
28,2020-02-03,728.33
44,2020-04-01,700.26
7,2021-09-06,990.14
28,2020-01-27,563.54
36,2021-02-04,262.3
9,2020-08-04,576.84
37,2021-03-18,901.17
24,2020-05-28,34.46
30,2021-02-17,531.3
0,2021-07-12,631.85
14,2020-06-30,788.86
3,2020-10-03,321.32
18,2021-05-02,224.52
47,2021-03-24,29.78
23,2021-08-18,516.46
17,2021-07-15,486.0
48,2020-06-25,737.71
23,2020-08-31,937.54
3,2020-10-04,568.91
47,2021-03-13,929.32
6,2020-01-16,750.66
32,2020-02-21,616.5
40,2021-09-02,946.71
49,2020-01-17,306.75
0,2020-09-03,308.76
28,2021-05-22,105.77
9,2021-07-24,130.96
2,2021-02-15,886.85
27,2020-05-13,448.59
39,2020-10-02,750.89
4,2020-06-30,361.97
34,2021-11-20,55.16
24,2021-11-19,159.91
18,2021-07-03,610.04
47,2020-07-10,988.86
30,2021-07-18,201.06
12,2020-08-07,252.09
19,2021-11-14,966.77
29,2021-08-08,79.32
43,2021-12-22,984.26
25,2021-06-02,526.63
30,2020-01-27,218.45
6,2020-05-04,733.21
6,2020-01-21,128.12
4,2021-08-08,9.5
33,2020-05-16,266.29
11,2020-06-11,9.38
11,2020-07-01,212.51
35,2020-09-21,448.72
17,2021-07-22,180.06
41,2020-03-07,713.0
2,2021-05-17,65.93
15,2020-01-21,852.02
40,2020-04-08,295.08
4,2020-08-11,282.13
2,2021-12-22,347.22
20,2020-12-19,172.11
